course_id,course_title,is_paid,price,num_subscribers,num_lectures,content_duration,published_timestamp,subject
1084894,"Web Application Development using Redis, Express, and Socket",TRUE,200,0,10,2,2017-02-15T22:34:00Z,Business Finance
1085064,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,TRUE,20,28,38,4,2017-03-02T17:04:04Z,Graphic Design
1085580,All in one HTML CSS and JQuery,TRUE,40,0,35,5.5,2017-07-02T14:29:35Z,Business Finance
1085646,Learn How to Trade Binary Options Professionally,TRUE,40,0,35,5.5,2017-07-02T14:29:35Z,Business Finance
1086834,First Web Application with Spring Boot,TRUE,200,1023,29,2.5,2017-02-08T03:49:44Z,Business Finance
1087244,Complete WooCommerce Plugin Tutorial For Wordpress 2017,FALSE,0,3655,44,2,2017-03-30T15:22:46Z,Web Development
1087466,How to Draw Majestic Animals: Cats,TRUE,35,380,30,2,2017-02-23T05:36:41Z,Web Development
1088102,The Complete Motion Graphic Course,TRUE,200,1047,46,3.5,2017-01-26T22:55:27Z,Business Finance
1088178,Create Mobile App Design from Scratch in Photoshop,TRUE,185,2358,12,1,2017-02-21T17:43:34Z,Graphic Design
1088656,ABC do Adobe Illustrator,TRUE,40,3541,37,4,2017-01-26T22:15:02Z,Web Development
1088924,The Most Comprehensive Web Development Course,TRUE,50,2489,16,2,2017-03-01T21:54:39Z,Graphic Design
1089062,HTML5 and CSS3 for beginners: Create a Website from Scratch,TRUE,20,0,7,0.616666667,2017-02-02T16:22:37Z,Business Finance
1089610,"Photoshop From Scratch to Logos, Digital Drawing & Projects",TRUE,20,95,20,1,2017-02-02T03:58:36Z,Business Finance
1089652,DIY Design Professional Web Banners in Photoshop 4 Beginners,TRUE,25,306,42,3.5,2017-03-10T22:24:30Z,Web Development
1089744,Build Your Own Backend REST API using Django REST Framework,TRUE,50,256,49,5.5,2017-01-27T17:11:28Z,Business Finance
1090194,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),TRUE,30,13,185,6.5,2017-02-03T21:32:31Z,Graphic Design
1090408,Adobe photoshop The  Flying Land compositing,TRUE,25,17,8,1,2017-02-02T19:03:50Z,Graphic Design
1090788,Using Xero for your bookkeeping needs  do beautiful business,TRUE,20,18,6,1.5,2017-02-24T16:33:34Z,Business Finance
1090870,Bookkeeping Practicals with Software,TRUE,200,300,66,6,2017-02-09T17:10:16Z,Web Development
1091360,Apprendre ?trader sur le march?du Forex - guide complet,TRUE,40,2780,29,3,2017-01-26T17:16:27Z,Web Development
1092632,ASP.NET MVC 5 Project - Facebook Clone,TRUE,20,3444,16,3,2017-01-27T22:27:20Z,Web Development
1092766,Fun Ukulele Strumming Course,FALSE,0,5144,7,1,2017-02-03T22:15:55Z,Business Finance
1093446,Bootstrap 4 Theme Development Masterclass,TRUE,40,2865,32,4,2017-01-27T16:45:13Z,Web Development
1093608,FOREX TRADING - Learn in a quick + profitable way + support,FALSE,0,7922,16,1.5,2017-01-27T16:47:14Z,Web Development
1093734,Canva: Design and Sell Your Own Professional Canva Designs,TRUE,35,1356,11,1,2017-02-23T23:09:23Z,Graphic Design
1093760,Security for your WordPress site,TRUE,65,50,115,9.5,2017-02-01T23:42:53Z,Graphic Design
1094930,Binary Options Masterclass,TRUE,125,1359,24,2.5,2017-02-01T04:40:24Z,Graphic Design
1094964,Cajon Step-by-Step: Beginner > Intermediate > Advanced,TRUE,35,115,56,5.5,2017-02-06T14:36:41Z,Graphic Design
1095116,??(Canva)? SNS ??? ???,TRUE,200,333,353,42,2017-05-01T22:36:28Z,Web Development
1095488,Instant Harmonica - play 'Can't Help Falling in Love' now!,TRUE,200,9945,43,2,2017-02-17T22:15:48Z,Web Development
1095700,Learn 10 Scottish Tunes Piano Easy Level,TRUE,20,91,21,1.5,2017-05-12T17:56:59Z,Graphic Design
1097288,FOREX Trading with Price Action,TRUE,200,6944,24,1,2017-02-01T15:44:11Z,Graphic Design
1097486,Angular Material - Quickstart,TRUE,50,2669,72,5.5,2017-04-27T19:21:11Z,Web Development
1097778,How to remove 'Risk from Penny Stocks - Options Trading",TRUE,200,1085,48,6,2017-02-03T16:44:02Z,Business Finance
1098994,Learn how to convert PSD to HTML and CSS responsive,TRUE,70,2,23,2.5,2017-02-20T16:40:15Z,Graphic Design
1099956,Pure Modal Magic: The Complete Guitar Modes Solution,TRUE,95,39,28,1,2017-02-27T16:33:33Z,Business Finance
1100054,Trading con retrocesos de Fibonacci,TRUE,35,1,130,31.5,2017-02-07T00:16:24Z,Business Finance
1100628,Naked Put Options Trade Covered Call & Poor Man Covered Call,TRUE,140,187,38,3,2017-03-07T00:23:20Z,Business Finance
1100746,Node.js: The Essentials + API Frameworks Express KOA Sails,TRUE,30,210,41,5,2017-02-09T04:38:46Z,Web Development
1101204,Instant Harmonica - play the Irish anthem Danny Boy today!,TRUE,45,3141,15,1,2017-02-02T18:41:15Z,Musical Instruments
1101382,Instant Harmonica - play this classic 8 bar blues tune!,TRUE,150,2641,15,0.65,2017-02-24T02:29:03Z,Web Development
1101522,Instant Harmonica - play this classic GAME OF THRONES theme!,TRUE,100,271,47,3.5,2017-02-20T23:45:20Z,Business Finance
1101806,Instant Harmonica - play 12 bar blues Big Walter style now!,TRUE,200,793,52,3,2017-03-02T00:59:33Z,Graphic Design
1102396,Photoshop Tools 101,TRUE,25,3840,33,1.5,2017-02-21T17:14:03Z,Business Finance
1102436,Bank Financial Management A Comprehensive Study,TRUE,85,1096,7,0.633333333,2017-02-09T03:23:24Z,Web Development
1102462,Quantitative Aptitude for Banking & Competitive Examinations,TRUE,200,70,16,2,2017-02-13T16:37:57Z,Business Finance
1102962,How to Design A 2D Character in Illustrator,TRUE,35,73,45,3,2017-02-13T16:22:41Z,Musical Instruments
1103272,A-Frame WebVR Programming Tutorial Series (Virtual Reality),TRUE,30,44,19,2,2017-02-06T21:39:19Z,Graphic Design
1103448,Piano Music Theory (Back To Basics) by JFilt,TRUE,40,32,11,1,2017-02-07T03:15:40Z,Musical Instruments
1103526,Learn How To Play 25 Classic Hip Hop Songs,TRUE,45,103,46,3.5,2017-02-20T17:32:01Z,Musical Instruments
1103590,Series 7: Intermediate Options,TRUE,195,484,19,1,2017-03-14T18:30:55Z,Business Finance
1103718,The Design Theory Blitz,FALSE,0,3766,14,0.7,2017-03-09T22:12:32Z,Web Development
1103954,Laravel Blog Development Starter,TRUE,200,668,22,1,2017-02-07T00:45:51Z,Business Finance
1104492,The Complete NodeJS Course: Build a Full Business Rating App,TRUE,30,5324,14,2.5,2017-02-10T16:51:09Z,Web Development
1104494,Financial Reporting A Comprehensive Study,TRUE,50,52,18,2,2017-02-14T03:09:24Z,Musical Instruments
1104496,"Day trading strategy for all level, with 72% success rate",TRUE,25,14,15,2.5,2017-02-07T15:34:03Z,Business Finance
1104500,Building Data Visualizations with D3 and Angular 2,TRUE,200,939,19,1.5,2017-02-10T22:40:57Z,Business Finance
1104858,Worship Piano: From Beginner to Pro,TRUE,20,2760,34,1,2017-02-16T21:59:01Z,Web Development
1105216,RESTful API with Laravel 5.4: Definitive Guide,TRUE,40,8,15,1,2017-03-21T20:54:20Z,Musical Instruments
1105344,Beginners Introduction to Web Development,TRUE,40,43,13,1,2017-04-23T10:53:00Z,Musical Instruments
1105636,GraphQL with React: The Complete Developers Guide,TRUE,40,21,13,1,2017-05-30T13:17:58Z,Musical Instruments
1105778,QuickBooks Online : Inventory Management For Non-Finance,TRUE,40,31,14,1,2017-05-19T12:26:28Z,Musical Instruments
1105794,The Passive Investing Blueprint - Build Wealth Passively,TRUE,50,6,49,3,2017-05-01T21:49:18Z,Graphic Design
1105904,HTML Tutorials : HTML Code for Website Creating,TRUE,50,1081,21,1.5,2017-02-10T00:51:57Z,Business Finance
1106148,Build a Complete JQuery Plugin (Image Pop-up Dialog),TRUE,50,1056,42,3,2017-02-09T19:33:52Z,Business Finance
1106490,Instant Harmonica - play 'I just called to say I love you',TRUE,20,1,9,1,2017-02-08T22:04:43Z,Graphic Design
1106646,Learn to play the piano or keyboard from scratch,TRUE,40,6648,22,1.5,2017-05-24T05:25:53Z,Web Development
1107524,Build a Single Page Application with jQuery & AJAX,FALSE,0,4967,12,0.5,2017-02-13T23:03:35Z,Musical Instruments
1107904,Javascript Specialist,TRUE,25,153,27,2.5,2017-02-13T23:03:20Z,Musical Instruments
1107954,Building Up To Barre Chords,TRUE,55,5,11,1,2017-04-17T22:33:36Z,Business Finance
1107986,Mastering CSS 3.0 Selectors,TRUE,35,142,9,0.7,2017-04-05T22:44:22Z,Graphic Design
1108666,Walking Bass Fundamentals,FALSE,0,4499,20,2,2017-02-14T00:38:18Z,Web Development
1109150,Beginners Chart Patterns Trading for Penny Stocks,TRUE,195,17784,61,12.5,2017-02-13T17:18:59Z,Web Development
1109736,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",TRUE,50,45,72,8,2017-02-09T21:58:02Z,Business Finance
1109926,Complete GST Course & Certification - Grow Your CA Practice,TRUE,95,51,15,0.533333333,2017-03-02T16:25:56Z,Business Finance
1110256,Flask Tutorial Step by Step,TRUE,125,293,31,3.5,2017-02-23T14:19:16Z,Web Development
1110470,Affinity Designer - making seamless patterns,TRUE,80,117,32,3,2017-02-18T18:03:24Z,Musical Instruments
1110756,Adobe Photoshop CS6 para Iniciantes,TRUE,145,655,195,12.5,2017-04-28T17:44:04Z,Web Development
1111552,Complete Beginners Introduction to Guitar,TRUE,200,7331,18,1.5,2017-02-13T17:40:58Z,Web Development
1111562,XML DTD - Crash Course for Beginners,TRUE,150,6412,114,13,2017-02-14T22:55:58Z,Web Development
1111630,XML XSLT - Crash Course for Beginners,TRUE,35,8,10,0.666666667,2017-04-20T22:15:19Z,Business Finance
1111844,XML DOM - Crash Course for Beginners,TRUE,200,338,66,3.5,2017-03-08T22:37:44Z,Business Finance
1112604,XML XQuery - Crash Course for Beginners,TRUE,20,2401,27,3,2017-02-22T17:36:27Z,Web Development
1112844,Learn and Understand React,TRUE,20,1126,12,1,2017-02-23T21:46:18Z,Web Development
1113008,"Full stack Universal React with Redux, Node js and MongoDB",TRUE,40,15,11,1,2017-02-15T20:44:12Z,Musical Instruments
1113036,How to Make Your Own Children's Interactive eBook!,TRUE,145,1987,161,14,2017-05-31T18:38:06Z,Musical Instruments
1113170,Essential Theory and Technique for Guitar,TRUE,60,486,27,2,2017-02-18T01:13:09Z,Web Development
1113442,HTML and CSS Foundations,TRUE,200,408,80,8,2017-02-23T00:54:07Z,Web Development
1113702,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,TRUE,20,1030,30,2.5,2017-05-12T14:45:01Z,Web Development
1113822,Typographic Logo Design in Illustrator - Beginners & Beyond,TRUE,20,20,12,0.716666667,2017-03-16T22:57:47Z,Musical Instruments
1114060,Learn How To Trade Gold In 2017,FALSE,0,4115,13,2,2017-02-22T21:57:35Z,Web Development
1114164,Learn guitar the Right way! Complete 'KickStarter course",TRUE,50,44,34,2,2017-03-13T22:15:23Z,Musical Instruments
1114470,Harmonica Jamz: The Only Course on Jammin' with Friends,TRUE,200,40,26,1.5,2017-02-22T05:37:40Z,Business Finance
1114722,Financial Ratios Using Excel,TRUE,20,1,13,3,2017-03-27T19:59:34Z,Business Finance
1115064,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,TRUE,75,2792,274,39,2017-03-09T16:34:20Z,Business Finance
1115126,Canva Graphics Design Essential Training For Everyone,FALSE,0,4645,19,2,2017-02-28T16:27:45Z,Web Development
1115128,WordPress Blog : Create a WordPress Website for Beginners,TRUE,20,35,11,1,2017-02-20T17:28:21Z,Graphic Design
1115132,Angular 2 Routing: Up And Running,TRUE,40,5,63,7,2017-02-17T20:25:49Z,Graphic Design
1115222,Google Blogger : How to Create a Blog,TRUE,40,10,35,1.5,2017-02-27T17:00:03Z,Musical Instruments
1115348,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),TRUE,45,944,10,1,2017-02-18T20:21:12Z,Web Development
1115504,How To Make A Web Page With No Code,TRUE,45,426,9,1,2017-02-19T18:11:07Z,Web Development
1116196,Wordpress: Comment utiliser le th?e FABLE,TRUE,45,396,8,0.566666667,2017-02-19T23:41:32Z,Web Development
1116366,The Almost Perfect Options Trading Strategy System - Unique,TRUE,45,426,10,1,2017-02-19T22:52:36Z,Web Development
1116700,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,TRUE,30,4848,123,16.5,2017-03-23T16:20:05Z,Web Development
1117796,RxJs & Reactive Programming Angular Masterclass - Angular 4,TRUE,195,1121,62,5,2017-05-08T21:59:53Z,Web Development
1117834,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,TRUE,95,33,17,1.5,2017-02-17T23:41:59Z,Graphic Design
1119092,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,FALSE,0,2285,22,2,2017-02-25T00:24:16Z,Musical Instruments
1119610,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,FALSE,0,1544,29,1,2017-06-23T16:51:54Z,Web Development
1119920,JavaScript Tutorial: Learn JavaScript Code for Beginners,TRUE,75,850,43,1,2017-02-21T23:48:18Z,Musical Instruments
1120410,Le bitcoin et la blockchain,TRUE,150,1720,27,1.5,2017-02-23T21:40:39Z,Graphic Design
1120554,PHP Tutorial: Learn PHP Basic Programming for Beginners,TRUE,200,2,16,1,2017-04-06T04:59:32Z,Business Finance
1121580,Learn How To Play The Trumpet,TRUE,150,2102,99,9,2017-02-25T00:22:55Z,Musical Instruments
1121650,Javascript ES6! A Complete Reference Guide to Javascript ES6,TRUE,60,568,65,5,2017-03-21T22:54:24Z,Musical Instruments
1121696,Create Beveled Lettering in Adobe Illustrator,TRUE,100,1223,29,1,2017-03-07T23:10:03Z,Business Finance
1122146,Mastering Text Animation in After Effect,TRUE,75,940,32,0.616666667,2017-02-21T23:44:49Z,Musical Instruments
1122224,Portrait Typography in Photoshop - Anyone can do Typography,TRUE,200,12340,46,2.5,2017-03-07T03:54:27Z,Graphic Design
1122306,ASP.NET C# - Enterprise Web Systems From Novice to Expert,TRUE,20,2076,20,2,2017-02-26T18:29:53Z,Web Development
1122792,Designing With Halftones: Create a Dot Pattern Portrait!,FALSE,0,3357,13,0.616666667,2017-02-21T23:34:56Z,Web Development
1122832,Angular Tutorial For Beginners,TRUE,20,1763,30,2,2017-02-24T17:28:52Z,Web Development
1123098,"Server API Development in Swift, Kitura, & Bluemix",TRUE,200,1033,31,1.5,2017-02-22T21:36:08Z,Business Finance
1123184,JavaScript - Become Higly Paid Front End Developer,FALSE,0,2214,23,2,2017-03-23T00:06:48Z,Web Development
1123226,Volatility Trading Analysis with R,TRUE,20,1,10,0.65,2017-03-07T16:53:27Z,Graphic Design
1123250,Photoshop - Aprende a Transformar Im?enes,TRUE,200,1793,15,1,2017-03-03T21:43:05Z,Business Finance
1124244,???????!?ASALATO-????(???)?????????,TRUE,65,2015,21,0.733333333,2017-03-08T17:53:36Z,Musical Instruments
1124276,IPO Fundamentals,TRUE,150,1301,80,7.5,2017-04-11T18:48:57Z,Web Development
1124280,Set up a localhost Web Server for Faster Website Development,TRUE,65,2015,25,1,2017-03-08T18:09:32Z,Musical Instruments
1124590,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",TRUE,195,375,26,3.5,2017-03-12T16:13:38Z,Business Finance
1124970,Investimento em A?es,TRUE,95,2026,62,2.5,2017-03-09T16:25:04Z,Musical Instruments
1125728,Ultimate Beginner Guitar Masterclass,TRUE,20,2074,22,1.5,2017-03-08T00:24:44Z,Web Development
1125814,How to Design an Awesome Letterhead in Adobe Illustrator,TRUE,80,13,12,0.733333333,2017-03-13T23:49:47Z,Business Finance
1126016,Introduction to Gypsy Jazz Guitar,TRUE,20,2510,23,1.5,2017-03-08T19:04:55Z,Web Development
1127048,Fantasy map design,TRUE,75,2,24,1.5,2017-06-19T21:42:44Z,Musical Instruments
1127944,Adobe Illustrator CC Advanced,TRUE,175,4783,48,7,2017-04-20T16:22:34Z,Web Development
1127988,The Art of Logo Design : Everything You Need to Know,TRUE,20,2,8,0.583333333,2017-02-26T17:17:59Z,Graphic Design
1128050,Master Regular Expressions from scratch - All languages,TRUE,20,1,9,1,2017-02-26T19:49:26Z,Graphic Design
1128560,Complete React JS web developer with ES6 - Build 10 projects,TRUE,95,941,26,2.5,2017-03-06T18:24:49Z,Graphic Design
1128662,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",TRUE,20,604,43,3.5,2017-04-11T05:56:16Z,Web Development
1128984,Learn Inkscape : Design Logos and Game Arts,TRUE,20,228,7,1,2017-05-22T17:05:39Z,Graphic Design
1129652,Easy Guitar Songwriting And Harmony,FALSE,0,5397,36,2.5,2017-02-28T04:07:50Z,Web Development
1131122,Simple things you must know before start FOREX (OFFER),TRUE,200,1827,66,20.5,2017-03-08T23:09:32Z,Web Development
1131732,The Most Powerful Options Spread Trading Front Ratio Spread,TRUE,105,710,49,3.5,2017-04-17T16:39:08Z,Web Development
1131780,Mastering Modern Web Development Using React,TRUE,50,190,45,6,2017-03-06T21:26:55Z,Business Finance
1132162,Free Ways to Create Passive Income Online,TRUE,20,0,14,1,2017-03-08T18:05:51Z,Graphic Design
1132342,Adobe Illustrator CC Beginner,TRUE,20,5,7,0.583333333,2017-04-19T20:52:48Z,Musical Instruments
1132572,Financial Accounting - The Ultimate Beginner Course,TRUE,20,1122,6,1,2017-03-02T00:58:36Z,Business Finance
1132694,????????????????!,TRUE,30,55,31,1.5,2017-06-12T15:12:19Z,Web Development
1133648,Photoshop - Creaci? de Efectos,TRUE,20,1343,16,1,2017-03-14T20:52:30Z,Graphic Design
1133716,Le basi del Trading,TRUE,20,16,27,4.5,2017-03-27T16:45:29Z,Business Finance
1133764,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,TRUE,200,8113,124,11.5,2017-05-15T23:04:11Z,Musical Instruments
1134330,????????,FALSE,0,4776,18,0.566666667,2017-03-03T03:20:22Z,Graphic Design
1134390,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,TRUE,95,452,18,2.5,2017-05-14T14:30:46Z,Musical Instruments
1134456,Explore JavaScript Beginners Guide to Coding JavaScript,TRUE,30,7,18,2.5,2017-03-16T16:31:23Z,Graphic Design
1134692,D?uter avec KRITA,TRUE,30,11,27,1.5,2017-03-08T03:16:33Z,Graphic Design
1134842,The Fun and Effective Piano Course,TRUE,20,0,18,1,2017-03-09T16:11:36Z,Graphic Design
1134864,Managerial Accounting - The Ultimate Beginner Course!,TRUE,70,1925,38,2,2017-04-27T20:25:25Z,Web Development
1135126,Master Angular 4 by Example - Build 7 Awesome Apps!,TRUE,200,952,75,12,2017-03-22T20:09:26Z,Web Development
1135712,Photoshop CC 2017 Full Course,FALSE,0,2464,9,0.733333333,2017-03-07T15:40:37Z,Web Development
1136038,How I Learned Stock Trading (and How You Can Too),TRUE,20,1675,12,1,2017-03-15T16:46:00Z,Graphic Design
1136446,Silhouettes that Sells,TRUE,20,82,62,3.5,2017-03-14T16:24:13Z,Musical Instruments
1136912,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,TRUE,200,1053,15,0.733333333,2017-03-10T22:11:34Z,Business Finance
1137310,Tin Whistle B?ico,TRUE,200,1487,18,2,2017-03-08T21:09:41Z,Business Finance
1137738,Poldark TV series Soundtracks for Piano-Quicklessons,TRUE,195,1537,29,2.5,2017-03-13T21:46:44Z,Web Development
1138162,Build a Real-world App with ASP.NET Core and Angular 2 (4+),TRUE,25,0,27,1,2017-04-17T22:33:13Z,Business Finance
1139400,Curso de bater? online de Patricio Iglesias (Santa Sabina),TRUE,30,2,37,4,2017-03-08T04:12:22Z,Graphic Design
1139792,Develop Competitive Plugins for WordPress and WooCommerce,TRUE,100,9,101,10,2017-04-06T00:39:12Z,Business Finance
1140232,Angular Styling & Animations (for Angular 2 and Angular 4),TRUE,25,859,23,2,2017-03-31T17:41:24Z,Business Finance
1140532,Create Professional Looking Infographics With No Experience,TRUE,20,0,11,1,2017-03-24T20:06:57Z,Graphic Design
1141560,Learn JavaScript for beginners,TRUE,200,22,18,3.5,2017-03-11T00:58:58Z,Business Finance
1141614,LaTeX A-Z: from beginner to advance in less than 3 hour,TRUE,95,1437,20,1,2017-03-09T23:25:27Z,Web Development
1141708,Jews Harp - Advanced course,TRUE,200,3,12,0.6,2017-03-17T17:07:38Z,Graphic Design
1142202,The Easy Beginner Drum Course,TRUE,125,430,39,2.5,2017-04-04T21:05:51Z,Web Development
1142428,WordPress For Beginners | No Coding Required,TRUE,200,5739,29,2.5,2017-03-12T21:38:57Z,Web Development
1142570,Complete Trading Plan Course for Stocks & Forex (10 Hours),TRUE,25,3,14,2,2017-05-01T21:00:57Z,Graphic Design
1143032,Photoshop CC Egitim Seti (YENI),TRUE,30,24,38,3.5,2017-04-24T16:09:35Z,Musical Instruments
1143148,Step by Step Build Your Template by Bootstrap 4 from scratch,TRUE,100,11,121,11,2017-04-13T00:20:15Z,Business Finance
1143414,Building a eCommerce Startup in 4 Hours [Livestream],TRUE,195,596,84,8,2017-05-01T22:06:23Z,Web Development
1144288,Options Trading 101: The Basics,TRUE,90,655,150,3.5,2017-04-25T17:12:10Z,Graphic Design
1144726,Guitar Solo - Theory and Improvisation Lessons,TRUE,200,1580,53,2,2017-05-02T21:20:54Z,Business Finance
1144780,Learn the basics of the Web development: Coding Tactics,TRUE,25,9,13,1,2017-03-23T21:08:59Z,Graphic Design
1145206,The Forex Pivot Points Trading Strategy,TRUE,50,4,20,4.5,2017-04-27T00:51:04Z,Graphic Design
1145430,Mastering advance Photoshop,TRUE,20,11,53,1.5,2017-05-17T20:40:25Z,Musical Instruments
1145736,Ukulele lernen f? Papas mit Aram sam sam,TRUE,20,8,9,1,2017-03-16T22:39:09Z,Musical Instruments
1146014,Options Trading - Calendar Spread Course for Every Trader,TRUE,190,5332,160,10.5,2017-03-27T21:58:48Z,Web Development
1146166,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,TRUE,35,5,17,4,2017-03-28T18:15:08Z,Musical Instruments
1146288,How to Design Simple Promotional Materials in Photoshop,TRUE,150,2063,12,1,2017-03-30T03:10:37Z,Web Development
1146368,Trading Forex - Trader avec les figures harmoniques,TRUE,120,4138,107,6,2017-03-28T00:01:39Z,Web Development
1147064,Adobe Experience Manager CMS Basics,TRUE,180,9367,21,2,2017-03-21T19:00:13Z,Graphic Design
1147458,Getting the Life of an Instructional Designer,TRUE,200,15276,19,1.5,2017-03-16T20:57:12Z,Web Development
1147664,Learn Adobe Photoshop from scratch to professional,TRUE,95,623,30,3,2017-03-27T18:46:54Z,Graphic Design
1148342,"Working Capital assessment for bankers, credit analysts",TRUE,30,26,52,3.5,2017-03-30T18:45:06Z,Musical Instruments
1148412,"Term Loan Appraisal for bankers, credit analysts",TRUE,25,21,12,0.5,2017-03-21T18:31:45Z,Musical Instruments
1148774,Financial Modeling for Startups & Small Businesses,TRUE,20,3106,13,1,2017-04-15T00:32:58Z,Web Development
1149202,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",TRUE,200,1087,61,9.5,2017-03-23T05:54:27Z,Business Finance
1149334,How to trade in the Forex market,TRUE,100,27,202,16,2017-03-30T22:26:26Z,Graphic Design
1149564,Learn ASP.Net Web API 2 for Absolute Beginner,TRUE,80,2184,24,3,2017-03-30T21:59:03Z,Web Development
1149656,How to stylize your photos in Photoshop with color overlays,TRUE,50,1114,23,3,2017-04-11T00:40:01Z,Web Development
1150468,Introduction to Forex Trading Business For Beginners,FALSE,0,1514,11,0.55,2017-03-23T22:19:57Z,Business Finance
1151092,Learn Angular 4 from Scratch,TRUE,60,12,34,1.5,2017-04-11T19:15:27Z,Musical Instruments
1151326,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",TRUE,40,2965,30,2,2017-04-29T00:52:53Z,Web Development
1151342,PHP Specialist (2017 Edition),TRUE,20,21,12,2,2017-03-22T22:57:34Z,Business Finance
1151398,Affinity Designer for beginners,TRUE,20,5787,21,2,2017-04-27T23:39:34Z,Graphic Design
1152012,Mastering Unix : AWK Commands,TRUE,55,1,37,0.7,2017-05-17T20:23:46Z,Musical Instruments
1152334,Electric Guitar for Beginners - RockStarter Level 1,TRUE,200,1113,17,1.5,2017-04-02T21:46:00Z,Business Finance
1153326,Design a logo for FREE in Inkscape,TRUE,195,2027,9,0.5,2017-04-18T19:40:57Z,Graphic Design
1153710,Classical Guitar Technique: 80/20,TRUE,55,521,23,2.5,2017-04-04T21:04:48Z,Graphic Design
1153854,Flexbox: The complete guide,TRUE,90,57,23,2,2017-03-31T22:44:53Z,Business Finance
1153876,Dive Into Docker: The Docker Course for Developers,TRUE,35,81,33,1,2017-05-02T16:54:56Z,Web Development
1154754,Dise? impreso - Preimpresi? para offset en Illustrator,TRUE,50,20,24,2,2017-05-17T16:50:41Z,Musical Instruments
1155262,Introduction to Bitcoin for Beginners,TRUE,40,5,16,1.5,2017-05-01T00:12:09Z,Graphic Design
1156530,Profit and Loss Account for bankers and credit analysts,TRUE,20,1276,19,3.5,2017-04-05T21:50:14Z,Graphic Design
1156648,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,TRUE,20,4,29,7,2017-04-06T23:30:07Z,Business Finance
1156778,Fundamentals of Character Design: From Concept to Vector,TRUE,20,11,28,6.5,2017-04-03T16:53:57Z,Business Finance
1157298,Build a Chatbot integrated Website using Bootstrap 4,TRUE,195,4991,79,11.5,2017-03-29T22:36:05Z,Business Finance
1158572,Interiores Sostenibles 101,TRUE,195,949,89,20.5,2017-03-27T16:46:54Z,Web Development
1158690,Psicolog? del trading,TRUE,200,6,39,2.5,2017-03-29T16:19:49Z,Business Finance
1158836,??????,TRUE,30,1355,29,3.5,2017-03-30T00:14:32Z,Web Development
1158854,Formation Photoshop,FALSE,0,3512,17,1.5,2017-03-30T16:26:36Z,Graphic Design
1159822,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,TRUE,20,0,27,1.5,2017-04-23T16:19:01Z,Business Finance
1159988,Surface Pattern Design : Create Scandinavian Patterns,TRUE,20,0,27,1.5,2017-04-23T16:19:01Z,Business Finance
1160004,Vue JS - Mastering Web Apps,FALSE,0,8693,11,1.5,2017-05-02T02:38:43Z,Web Development
1160066,15  Motion Graphic Elements in After Effect (Series 2),TRUE,40,124,14,1,2017-03-29T00:36:48Z,Musical Instruments
1160196,The Art of Icon Design: Create Custom Flat Icon Designs,TRUE,100,197,53,3.5,2017-03-28T23:39:37Z,Web Development
1161118,Ratio analysis for bankers and credit analysts,TRUE,20,30,23,4.5,2017-05-01T20:48:32Z,Graphic Design
1161864,Complete Bootstrap 4 course - build 3 projects,TRUE,20,358,23,2,2017-05-03T22:21:05Z,Web Development
1162656,Learn to Trade Forex - from Beginner to Professional,TRUE,40,491,29,2.5,2017-03-30T16:37:29Z,Musical Instruments
1163242,The Only Investment Strategy You Need For Your Retirement,TRUE,100,1148,42,2,2017-05-01T18:32:43Z,Graphic Design
1163644,Case studies on credit appraisal for bankers,TRUE,175,54,18,2.5,2017-03-30T03:30:37Z,Musical Instruments
1163768,Easy Illustration and 2D Animation,TRUE,35,189,16,1,2017-06-09T23:29:48Z,Web Development
1163894,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,FALSE,0,6437,22,1.5,2017-04-14T22:57:32Z,Web Development
1164488,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,TRUE,100,33,29,1.5,2017-05-31T18:37:31Z,Graphic Design
1164568,"Credit concepts and checklist for bankers, credit analyst",TRUE,20,2,7,0.566666667,2017-04-28T00:03:47Z,Business Finance
1164570,Build a complete Fiverr clone with Node + Algolia + Paypal,TRUE,20,1,31,7.5,2017-04-23T22:07:02Z,Business Finance
